length_url,length_hostname,nb_dots,nb_hyphens,nb_eq,nb_underscore,nb_percent,nb_comma,ratio_digits_url,longest_words_raw,longest_word_host,longest_word_path,domain_in_title,domain_with_copyright,domain_registration_length,status
35,27,2,0,0,0,0,0,0,19,19,0,1,1,293,0
91,19,2,1,0,1,1,0,0.021978022,16,8,16,1,0,2285,1
66,15,2,2,0,0,0,0,0,8,5,8,1,1,195,1
153,41,4,9,0,0,0,0,0.013071895,32,19,32,1,1,303,1
31,13,1,0,0,0,0,0,0,9,9,9,1,0,292,1
59,24,2,0,0,0,0,0,0,26,16,26,1,1,1484,1
77,23,1,0,0,0,0,0,0.272727273,32,19,32,1,0,87,1
49,15,2,2,0,0,0,0,0.020408163,8,7,8,0,1,59,0
60,15,5,0,0,0,0,0,0,11,8,11,1,0,0,1
36,16,2,0,0,0,0,0,0,11,8,11,0,0,2804,0
64,19,4,1,0,0,0,0,0,7,5,7,1,1,0,0
43,27,2,1,0,0,0,0,0,16,16,5,1,0,84,1
155,15,3,0,0,1,0,0,0.174193548,36,7,36,1,1,1238,1
53,21,2,0,0,0,0,0,0.075471698,13,13,7,1,0,237,1
36,29,2,0,0,0,0,0,0,16,16,0,1,0,370,0
22,13,2,0,0,0,0,0,0,5,5,0,1,0,684,0
37,17,2,1,0,0,0,0,0,5,5,5,1,0,55,1
65,31,5,0,0,0,0,0,0.046153846,17,14,17,1,1,217,1
77,17,2,0,4,0,0,0,0.064935065,13,13,7,1,0,132,1
188,22,2,0,2,1,0,0,0.218085106,32,18,32,1,1,284,1
69,18,1,0,0,1,0,0,0,14,14,10,1,0,265,1
58,16,2,0,0,1,0,0,0,10,9,10,0,1,901,0
39,12,2,0,0,0,0,0,0.025641026,9,9,6,1,0,0,1
125,50,4,1,3,2,0,0,0.128,17,13,17,1,1,25,1
28,19,2,0,0,0,0,0,0,11,11,0,0,0,602,0
47,14,2,2,0,0,0,0,0,8,6,8,0,1,249,0
50,20,3,0,0,0,0,0,0,12,12,8,1,1,3479,0
58,16,3,0,0,0,0,0,0,12,12,7,1,0,318,1
31,23,2,0,0,0,0,0,0,15,15,0,1,0,122,0
39,30,3,0,0,0,0,0,0,19,19,0,1,1,180,0
181,19,5,6,2,0,0,0,0.342541436,24,8,24,1,1,0,1
28,20,2,1,0,0,0,0,0,8,8,0,1,1,372,0
77,23,1,0,0,0,0,0,0.298701299,32,19,32,1,0,76,1
56,18,2,2,0,0,0,0,0,10,10,8,1,0,991,0
42,13,3,0,0,0,3,0,0.428571429,9,3,9,1,1,0,1
36,20,2,0,0,0,0,0,0,10,10,7,1,0,630,1
132,54,5,1,3,2,0,0,0.143939394,17,13,17,1,0,14,1
110,23,3,0,0,0,0,0,0.154545455,32,15,32,1,1,79,1
40,18,1,0,0,0,0,0,0,14,14,7,1,0,312,0
42,19,3,0,0,0,0,0,0.095238095,9,9,6,1,0,401,1
22,14,2,0,0,0,0,0,0,7,7,0,1,1,19,1
77,14,5,1,0,0,0,0,0.155844156,9,3,9,1,1,0,1
75,42,5,2,0,0,0,0,0.013333333,17,9,17,1,1,217,1
77,16,3,0,0,0,0,0,0,7,7,7,1,0,0,1
32,24,2,0,0,0,0,0,0.0625,10,10,0,1,0,379,1
40,32,2,0,0,0,0,0,0.075,14,14,0,1,1,644,1
88,14,4,1,1,0,4,0,0.045454545,25,6,25,0,0,1050,0
64,15,2,3,0,0,0,0,0.03125,11,11,10,1,1,62,0
130,30,5,5,2,0,0,0,0.2,15,15,12,1,1,173,1
52,27,5,1,0,0,0,0,0,6,6,5,1,0,358,1
31,16,2,0,0,0,0,0,0,8,8,7,0,1,618,0
47,39,2,0,0,0,0,0,0,28,28,0,1,0,248,1
63,16,2,2,0,0,0,0,0,11,8,11,1,0,1386,0
41,24,2,0,1,0,0,0,0.097560976,16,16,4,1,1,187,0
35,27,2,0,0,0,0,0,0,19,19,0,1,1,1690,0
37,12,1,0,1,0,0,0,0.108108108,8,8,7,1,0,90,1
54,38,5,2,0,0,0,0,0,7,7,4,1,1,228,1
62,17,2,5,0,0,0,0,0.016129032,9,9,7,1,0,346,0
19,10,2,0,0,0,0,0,0,3,3,0,1,1,0,0
41,21,2,0,0,0,0,0,0,10,10,6,1,0,83,1
57,19,3,3,0,0,0,0,0,11,11,8,1,1,457,0
77,23,1,0,0,0,0,0,0.246753247,32,19,32,1,0,76,1
21,12,2,0,0,0,0,0,0,5,5,0,1,1,0,0
44,29,3,0,0,0,0,0,0.045454545,18,18,4,0,0,272,1
23,16,2,0,0,0,0,0,0,9,9,0,1,1,350,0
26,17,2,0,0,0,0,0,0,10,10,0,0,0,0,0
41,16,2,0,0,0,0,0,0,10,10,5,1,0,194,1
73,26,3,2,0,0,0,0,0,18,18,11,0,1,513,0
40,18,2,0,0,0,0,0,0,10,10,7,0,0,297,0
34,25,2,0,0,0,0,0,0,17,17,0,1,1,1092,0
28,20,2,0,0,0,0,0,0,12,12,0,1,0,610,0
84,20,2,0,0,0,2,0,0.25,32,13,32,1,1,0,1
58,16,2,4,0,0,0,0,0.120689655,8,8,8,1,0,487,0
26,15,3,0,0,0,0,0,0,4,4,2,1,0,740,0
18,10,1,0,0,0,0,0,0,6,6,0,0,0,360,0
101,27,2,9,0,0,0,0,0,19,19,10,1,1,66,0
38,30,2,0,0,0,0,0,0,17,17,0,1,0,372,0
38,31,2,0,0,0,0,0,0,17,17,0,1,0,224,1
26,18,1,0,0,0,0,0,0,15,15,0,1,1,0,0
40,33,2,4,0,0,0,0,0.025,9,9,0,1,1,766,0
34,20,2,0,0,0,0,0,0,9,9,4,0,0,0,1
41,23,2,1,0,0,0,0,0,9,8,9,1,1,106,1
54,21,2,2,0,0,0,0,0.018518519,13,13,9,1,1,1457,0
26,17,3,0,0,0,0,0,0,6,6,0,1,0,0,0
62,41,2,2,0,0,0,0,0,12,12,5,1,1,357,1
49,17,3,0,0,1,0,0,0.040816327,11,9,11,1,1,1456,0
64,39,5,1,0,0,0,0,0,14,14,6,1,1,96,1
34,25,2,0,0,0,0,0,0,17,17,0,1,1,96,0
22,14,3,0,0,0,0,0,0,3,3,0,0,1,-1,0
40,16,2,0,0,0,0,0,0,9,6,9,1,1,2974,1
105,18,3,7,0,0,0,0,0.057142857,10,10,9,0,1,3537,0
99,25,2,2,0,1,0,0,0.03030303,36,10,36,1,0,381,1
31,23,3,0,0,0,0,0,0,13,13,0,1,1,470,0
69,36,3,4,0,0,0,0,0,12,12,7,1,0,195,0
45,24,3,1,0,0,0,0,0,16,16,6,1,0,199,1
32,24,2,0,0,0,0,0,0,16,16,0,1,0,108,1
50,25,2,2,0,0,0,0,0,17,17,4,1,0,13,1
95,17,3,0,0,7,0,0,0,11,9,11,1,0,198,0
48,18,2,1,2,0,0,0,0.083333333,10,10,8,0,0,429,1
68,17,1,3,0,0,0,0,0,13,13,7,1,1,1056,0
84,17,2,8,0,0,0,0,0.011904762,9,9,8,1,0,342,0
68,38,2,1,0,0,0,0,0,22,17,22,1,1,2506,0
73,8,1,0,0,0,0,0,0,10,5,10,1,1,204,1
26,18,2,0,0,0,0,0,0,10,10,0,0,0,339,0
52,35,3,0,0,0,0,0,0,24,24,5,1,1,116,1
49,15,3,0,0,0,0,0,0.040816327,8,8,8,1,1,0,1
77,18,3,0,0,1,0,0,0.051948052,15,10,15,1,1,91,0
28,20,3,0,0,0,0,0,0,9,9,0,0,0,0,0
43,14,3,0,0,0,0,0,0.139534884,8,8,6,1,1,147,0
47,21,3,0,0,0,0,0,0,12,10,12,1,1,4,1
34,26,2,0,0,0,0,0,0.117647059,14,14,0,1,0,0,1
19,10,2,0,0,0,0,0,0,4,4,0,0,0,348,0
57,44,4,0,0,0,0,0,0.052631579,15,15,0,1,0,106,1
40,17,2,1,0,0,0,0,0.15,8,7,8,0,0,210,0
38,23,2,0,0,0,0,0,0.105263158,15,15,6,1,0,172,1
74,18,3,0,0,1,0,0,0.013513514,14,10,14,1,0,266,0
37,22,2,0,0,0,0,0,0,14,14,7,1,1,449,0
56,15,2,0,0,4,0,0,0.089285714,9,7,9,0,1,208,0
68,16,1,1,0,0,0,0,0.367647059,32,12,32,1,0,360,1
20,12,2,0,0,0,0,0,0,5,5,0,1,1,299,1
31,22,2,0,0,0,0,0,0,15,15,0,0,0,0,0
36,21,2,0,0,0,0,0,0,13,13,7,1,1,196,0
31,23,2,1,0,0,0,0,0,9,9,0,1,0,353,0
77,23,1,0,0,0,0,0,0.25974026,32,19,32,1,0,77,1
45,13,1,0,0,0,0,0,0.111111111,10,9,10,1,1,310,1
40,13,3,0,0,0,0,0,0,6,5,6,1,0,-1,0
35,15,2,0,0,1,0,0,0,5,5,4,1,1,137,0
29,20,2,0,0,0,0,0,0,13,13,0,0,1,0,0
34,26,2,0,0,0,0,0,0,18,18,0,1,1,248,0
128,50,4,1,3,2,0,0,0.1484375,17,13,17,1,0,14,1
66,45,6,0,0,0,0,0,0.257575758,14,14,5,1,0,217,1
45,36,2,2,0,0,0,0,0,11,11,0,1,0,232,1
48,17,3,1,0,0,0,0,0,8,8,7,0,0,149,0
41,22,2,0,0,0,0,0,0,14,14,7,0,0,19,1
31,19,2,0,0,0,0,0,0,11,11,4,0,0,1778,0
62,20,3,1,0,0,0,0,0,12,12,8,1,0,216,1
120,31,3,1,0,1,0,0,0.041666667,20,20,10,1,1,312,1
49,6,2,0,0,0,0,0,0,28,3,28,1,0,0,0
118,42,4,0,3,2,0,0,0.203389831,17,13,17,1,1,25,1
21,13,2,0,0,0,0,0,0,6,6,0,0,0,537,0
25,14,1,0,0,0,0,0,0,11,11,2,1,0,47,1
52,25,3,0,0,0,0,0,0.115384615,12,12,11,1,0,2697,1
45,38,2,0,0,0,0,0,0.022222222,25,25,0,1,0,374,1
40,33,2,0,0,0,0,0,0,22,22,0,0,0,1049,0
34,16,2,0,0,0,0,0,0.029411765,13,13,3,1,0,0,1
53,20,3,0,1,0,0,0,0.056603774,12,12,9,1,0,55,0
32,23,2,0,0,0,0,0,0,16,16,0,1,1,0,0
26,17,2,0,0,0,0,0,0,9,9,0,0,0,266,0
52,16,2,0,1,0,0,0,0.211538462,11,6,11,1,1,210,0
154,30,6,4,3,0,0,0,0.12987013,15,15,14,1,0,184,1
18,10,1,0,0,0,0,0,0,6,6,0,0,0,138,0
54,12,2,1,0,1,0,0,0.074074074,7,4,7,0,1,69,0
66,19,3,0,0,0,0,0,0.060606061,13,13,9,1,0,0,1
104,13,3,0,0,8,0,0,0.076923077,11,5,11,1,1,212,0
79,14,3,0,0,2,0,0,0,15,7,15,1,1,14,0
32,15,2,0,0,0,0,0,0,8,7,8,1,0,230,0
53,25,2,0,0,0,0,0,0,17,17,7,1,1,309,0
76,23,2,3,0,0,0,0,0,15,15,8,1,1,74,0
43,19,3,0,0,0,0,0,0.023255814,11,11,6,1,0,154,0
38,18,2,0,0,0,0,0,0,10,10,5,0,1,322,0
37,29,2,0,0,0,0,0,0,13,13,0,1,1,1248,1
47,11,2,1,0,0,0,0,0,9,3,9,0,1,208,0
24,8,2,0,0,0,0,0,0,5,5,4,1,0,0,1
39,22,2,0,0,0,0,0,0,14,14,5,1,0,22,1
25,16,2,0,0,0,0,0,0,8,8,0,1,1,3330,0
95,56,7,1,0,0,0,0,0.010526316,20,11,20,1,0,340,1
30,21,2,1,0,0,0,0,0,8,8,0,1,1,362,0
119,25,1,8,0,0,0,0,0.092436975,47,8,47,1,0,360,1
34,25,2,0,0,0,0,0,0,18,18,0,0,0,0,0
23,15,2,0,0,0,0,0,0.173913043,8,8,0,1,0,87,0
68,30,1,5,0,0,0,0,0,26,26,9,1,1,232,0
24,16,2,0,0,0,0,0,0,8,8,0,1,0,176,0
23,15,2,0,0,0,0,0,0,7,7,0,0,0,143,1
39,31,2,1,0,0,0,0,0,15,15,0,1,0,0,1
50,15,2,3,0,0,0,0,0,9,7,9,0,1,1420,0
60,18,4,0,0,1,0,0,0,11,11,7,1,0,248,1
43,10,1,1,0,0,0,0,0,10,6,10,0,0,75,0
74,20,2,4,0,0,0,0,0,12,12,12,1,0,360,0
62,11,3,1,0,1,1,0,0.048387097,10,4,10,1,1,591,0
185,17,2,1,3,2,0,0,0.254054054,40,6,40,1,1,247,1
24,15,2,0,0,0,0,0,0,7,7,0,0,0,97,0
36,16,3,0,1,1,0,0,0,6,6,3,0,0,0,0
71,24,2,3,0,0,0,0,0,10,10,10,1,0,133,0
33,13,1,1,0,0,0,0,0,6,6,6,1,0,77,1
113,24,3,0,2,0,0,0,0.168141593,17,14,17,1,0,523,1
31,16,2,0,0,0,0,0,0,8,8,6,0,0,1266,0
110,13,1,2,2,2,0,0,0.045454545,10,9,10,1,1,233,1
29,18,2,0,0,0,0,0,0.103448276,11,11,2,0,1,0,0
24,16,2,0,0,0,0,0,0.083333333,10,10,0,1,0,0,1
46,24,2,0,0,0,0,0,0.043478261,20,20,6,1,0,991,1
70,21,3,0,0,0,0,0,0,14,13,14,1,0,335,1
28,19,1,0,0,0,0,0,0,16,16,0,0,1,0,0
54,19,2,2,0,0,0,0,0,15,15,8,1,0,258,0
55,17,3,0,0,1,0,0,0.018181818,9,9,8,1,0,1699,0
105,28,4,0,0,0,5,0,0.095238095,15,15,13,1,0,632,0
64,20,3,0,0,0,0,0,0,13,12,13,1,0,291,0
24,15,1,0,0,0,0,0,0,11,11,0,1,1,357,1
88,28,3,4,0,0,0,0,0,20,20,10,1,1,294,1
124,17,4,1,1,0,0,0,0,21,14,21,1,0,139,1
42,13,2,0,0,0,0,0,0,9,9,6,1,0,47,1
32,16,2,0,0,0,0,0,0,8,8,7,1,1,2805,0
56,18,4,1,0,0,0,0,0.053571429,8,6,8,1,1,0,0
60,15,2,0,0,5,0,0,0,10,7,10,0,1,506,0
53,18,2,2,0,0,0,0,0,10,10,9,0,0,297,0
37,30,2,0,0,0,0,0,0,17,17,0,1,1,371,0
44,16,2,0,0,0,0,0,0,14,6,14,0,0,2974,1
47,17,3,1,0,0,0,0,0.085106383,11,9,11,1,0,148,0
21,14,2,0,0,0,0,0,0.238095238,5,5,0,0,1,1080,0
27,19,2,0,0,0,0,0,0,11,11,0,0,0,220,0
79,14,1,10,0,0,0,0,0.088607595,10,10,7,1,0,47,0
40,33,2,0,0,0,0,0,0,20,20,0,1,0,374,1
32,16,2,0,0,0,0,0,0,8,8,6,0,0,350,0
38,29,3,0,0,0,0,0,0,13,13,0,0,0,450,0
51,43,3,2,0,0,0,0,0.196078431,13,13,0,1,1,409,1
55,18,3,0,0,0,0,0,0.090909091,12,12,10,1,0,3057,1
22,11,2,0,0,0,0,0,0.045454545,3,3,3,0,1,127,0
32,24,2,0,0,0,0,0,0,10,10,0,1,0,340,1
41,23,3,1,0,0,0,0,0,7,7,7,1,1,82,1
41,30,2,0,0,0,0,0,0,22,22,3,1,1,0,1
55,15,2,0,0,0,0,0,0.018181818,9,8,9,1,0,44,1
58,23,2,3,0,0,0,0,0,15,15,8,1,1,2676,0
31,18,2,0,0,0,0,0,0,11,11,5,1,0,0,1
34,25,2,0,0,0,0,0,0,18,18,0,1,1,0,0
29,21,2,0,0,0,0,0,0,13,13,0,1,1,158,0
27,18,2,0,0,0,0,0,0,10,10,0,1,0,15,0
28,19,2,0,0,0,0,0,0,11,11,0,1,1,2584,0
67,38,3,0,0,0,0,0,0,30,30,7,1,1,32,1
155,19,4,2,0,1,0,0,0.187096774,23,15,23,1,1,19,1
86,17,4,5,0,0,0,0,0,13,3,13,1,0,0,1
21,12,1,0,0,0,0,0,0,9,9,0,0,1,0,0
20,12,2,0,0,0,0,0,0,4,4,0,1,1,707,0
56,18,1,0,0,1,0,0,0,14,14,8,1,0,265,1
61,17,1,1,0,0,0,0,0,13,13,6,1,0,0,1
61,19,4,1,0,0,0,0,0.06557377,8,8,8,1,0,40,1
27,17,2,0,0,0,0,0,0,10,10,2,1,0,226,1
75,25,3,0,0,1,0,0,0.053333333,21,21,9,1,1,722,1
26,18,2,0,0,0,0,0,0,10,10,0,0,0,126,0
50,16,3,0,0,0,0,0,0.06,12,12,9,1,1,148,1
48,41,6,0,0,0,0,0,0,8,8,0,1,0,0,1
47,17,3,0,0,0,0,0,0,10,9,10,0,0,1515,1
48,40,4,2,0,0,0,0,0.1875,9,9,0,1,0,218,1
66,21,4,1,1,0,0,0,0,13,13,7,1,0,254,1
41,20,3,1,0,0,0,0,0,12,12,4,1,0,353,0
50,24,3,0,0,0,0,0,0,16,16,12,1,0,1964,0
68,17,3,0,0,2,0,0,0,10,9,10,0,0,620,0
58,14,3,0,1,0,0,0,0.086206897,13,6,13,1,1,0,0
96,20,2,8,0,0,0,0,0.46875,10,7,10,1,0,175,1
54,24,2,2,0,0,0,0,0,11,11,9,1,0,51,0
67,21,3,1,0,0,0,0,0.014925373,10,8,10,1,0,464,1
45,19,2,1,0,0,0,0,0,11,11,7,0,0,593,0
82,16,2,0,1,1,0,0,0.06097561,22,6,22,0,1,2975,1
22,14,1,0,0,0,0,0,0,10,10,0,1,1,291,1
51,18,2,3,0,0,0,0,0,8,7,8,1,1,0,0
85,21,2,1,1,0,0,0,0.258823529,32,13,32,1,1,99,1
33,19,2,0,0,0,0,0,0.03030303,10,10,6,1,0,189,1
44,12,2,3,0,0,0,0,0,5,4,5,0,0,509,0
23,14,2,0,0,0,0,0,0,6,6,0,1,0,1839,0
23,14,2,0,0,0,0,0,0,7,7,0,1,1,410,0
35,28,2,0,0,0,0,0,0,17,17,0,1,0,1049,0
30,6,1,0,0,0,0,0,0.4,7,3,7,1,0,229,1
82,16,2,0,1,1,0,0,0.073170732,20,6,20,0,0,2974,1
54,15,2,0,0,3,0,0,0,7,5,7,1,0,139,0
62,18,2,3,0,0,0,0,0,10,10,9,1,1,1415,0
28,19,2,0,0,0,0,0,0,12,12,0,0,1,121,0
24,16,2,0,0,0,0,0,0.166666667,8,8,0,1,1,80,0
35,16,2,0,0,0,0,0,0.085714286,9,9,7,1,0,2648,1
75,39,3,2,0,1,0,0,0.08,12,12,8,1,0,353,1
18,11,1,0,0,0,0,0,0,3,3,0,0,1,0,0
92,21,3,0,0,0,0,0,0.239130435,32,13,32,1,0,106,1
28,20,2,0,0,0,0,0,0.107142857,8,8,0,1,0,230,1
84,20,2,0,0,0,2,0,0.273809524,32,13,32,1,1,0,1
52,23,3,0,0,1,0,0,0,12,12,7,1,0,82,0
56,26,2,2,0,0,0,0,0,18,18,6,1,0,779,0
69,33,2,1,0,0,0,0,0.144927536,25,25,13,1,0,0,1
48,34,3,2,0,0,0,0,0.1875,11,11,6,1,0,182,1
24,16,2,0,0,0,0,0,0.041666667,9,9,0,0,0,418,0
82,17,4,0,1,0,0,0,0.048780488,31,8,31,1,1,217,1
69,15,4,0,2,0,0,0,0,7,6,7,0,1,2974,0
282,30,3,1,4,4,7,0,0.209219858,43,12,43,1,0,382,1
77,18,3,0,1,0,1,0,0.012987013,14,14,8,1,0,305,1
63,15,2,0,1,0,0,0,0.111111111,11,11,10,1,0,4,1
60,23,2,1,0,0,0,0,0,15,15,8,1,1,386,1
54,13,3,1,0,0,0,0,0,10,10,8,1,1,0,1
39,15,2,0,0,0,0,0,0,15,6,15,0,0,2971,0
34,25,2,0,0,0,0,0,0,12,12,0,1,1,373,1
28,21,2,0,0,0,0,0,0,8,8,0,1,1,373,0
36,12,2,0,0,0,0,0,0.194444444,9,4,9,0,0,1257,0
57,40,5,0,0,0,0,0,0.035087719,17,17,5,1,0,2381,1
80,34,4,2,0,0,0,0,0.125,14,14,11,1,1,587,0
33,21,2,0,0,0,0,0,0,14,14,2,1,0,199,1
27,14,2,0,0,0,0,0,0,6,6,4,1,0,0,0
42,14,2,0,0,0,0,0,0.023809524,10,10,7,1,1,120,1
27,18,2,0,0,0,0,0,0,10,10,0,1,1,146,0
79,13,3,1,0,0,0,0,0.126582278,15,6,15,1,0,220,1
38,31,2,0,0,0,0,0,0,18,18,0,1,0,372,0
59,29,3,1,0,0,0,0,0,16,16,12,0,0,317,1
158,39,2,2,2,2,0,0,0.056962025,26,21,26,1,0,381,1
46,20,3,0,1,0,0,0,0.108695652,12,12,5,1,1,627,1
97,50,5,1,0,0,0,0,0.237113402,32,14,32,0,1,130,1
52,44,4,0,0,0,0,0,0.211538462,27,27,0,1,1,216,1
81,12,1,1,4,0,0,0,0,11,8,11,1,0,267,1
23,7,1,0,0,0,0,0,0,7,4,7,0,1,0,1
68,18,4,3,0,0,0,0,0,8,8,7,0,0,570,0
32,23,2,0,0,0,0,0,0,15,15,0,1,0,323,0
34,27,2,1,0,0,0,0,0,8,8,0,1,1,373,0
28,13,2,0,0,0,0,0,0.071428571,6,4,6,1,1,267,1
33,25,2,1,0,0,0,0,0,9,9,0,1,0,107,0
56,23,1,5,0,0,0,0,0,8,8,8,1,1,0,1
43,21,2,0,0,0,0,0,0,13,13,9,1,0,1755,0
46,38,4,2,0,0,0,0,0.130434783,8,8,0,1,1,230,1
50,9,2,0,0,0,0,0,0,9,6,9,1,0,0,1
34,25,2,0,0,0,0,0,0.029411765,12,12,0,1,0,374,1
77,16,2,0,1,0,0,0,0.038961039,28,6,28,0,0,2974,1
20,13,2,0,0,0,0,0,0,6,6,0,0,0,269,0
42,25,2,0,0,0,0,0,0.19047619,11,11,8,0,0,122,1
45,10,2,0,0,0,0,0,0.044444444,11,7,11,1,0,255,1
59,16,2,0,0,3,0,0,0,9,9,7,0,0,905,0
42,10,1,2,0,0,0,0,0,6,6,4,1,0,85,1
29,21,3,0,0,0,0,0,0,10,10,0,0,1,-1,0
40,21,2,0,0,0,0,0,0,13,13,10,1,1,1225,0
47,39,2,5,0,0,0,0,0,8,8,0,1,0,237,0
29,20,2,0,0,0,0,0,0,12,12,0,1,1,771,0
60,15,2,1,0,0,0,0,0.116666667,11,11,7,1,1,937,0
152,18,4,1,0,0,0,0,0.256578947,100,11,100,1,0,326,1
48,18,3,2,0,0,0,0,0,11,6,11,1,0,375,1
31,20,1,0,0,0,0,0,0,16,16,2,1,1,354,1
31,12,3,0,0,0,0,0,0,7,5,7,0,1,170,1
61,15,2,0,0,5,0,0,0,10,7,10,0,1,505,0
30,21,2,0,0,0,0,0,0,13,13,0,1,0,1395,0
44,13,3,0,0,0,0,0,0,7,7,5,1,0,0,1
22,13,2,0,0,0,0,0,0,5,5,0,0,0,496,0
29,20,2,0,0,0,0,0,0,14,14,0,1,1,220,0
59,18,3,1,0,0,0,0,0,9,7,9,0,0,0,0
130,34,3,9,0,0,0,0,0,26,26,11,1,1,54,0
135,13,1,2,2,2,0,0,0.037037037,10,10,10,1,1,318,1
148,16,2,1,3,4,0,0,0.216216216,43,8,43,1,0,577,1
32,23,3,0,0,0,0,0,0,12,12,0,1,1,0,0
27,11,2,0,0,0,0,0,0,7,4,7,1,1,0,0
93,17,1,8,0,0,0,0,0.086021505,13,13,9,1,1,192,0
36,28,2,0,0,0,0,0,0,20,20,0,1,1,305,0
25,16,1,0,0,0,0,0,0,12,12,0,0,1,289,0
28,20,1,0,0,0,0,0,0,16,16,0,1,0,343,1
61,19,3,3,0,0,0,0,0,11,11,7,1,1,1588,0
23,15,2,0,0,0,0,0,0,7,7,0,1,1,262,0
45,18,2,0,0,0,0,0,0,12,10,12,0,0,294,0
56,16,2,0,0,0,0,0,0,26,6,26,1,0,2975,1
66,17,2,2,0,0,0,0,0,15,9,15,1,0,611,0
39,24,1,0,0,0,0,0,0,20,20,5,1,1,362,1
38,12,1,0,0,0,0,0,0,11,7,11,1,1,350,1
47,11,3,0,0,1,0,0,0,14,4,14,0,1,237,0
62,10,1,0,0,0,0,0,0.322580645,32,6,32,1,1,235,1
78,18,3,0,0,3,0,0,0,10,10,10,1,0,187,0
48,28,2,1,0,0,0,0,0,21,21,5,1,0,0,1
50,16,2,0,0,2,0,0,0,9,9,9,0,1,901,0
30,18,2,0,0,0,0,0,0,9,9,3,0,0,2124,0
49,12,3,0,0,0,0,0,0,11,4,11,1,0,2784,0
54,26,3,1,0,0,0,0,0.018518519,13,13,8,0,0,349,0
128,14,2,4,0,0,0,0,0.4453125,49,6,49,1,0,89,1
120,42,4,0,3,2,0,0,0.141666667,17,13,17,1,0,15,1
25,16,3,0,0,0,0,0,0,6,6,0,1,0,0,0
37,30,2,0,0,0,0,0,0.027027027,17,17,0,1,0,374,1
44,17,3,1,0,0,0,0,0,6,5,6,1,0,0,1
25,18,2,0,0,0,0,0,0,10,10,0,0,1,67,0
22,11,3,0,0,0,0,0,0,4,4,2,0,1,276,1
26,14,2,0,0,0,0,0,0,7,7,3,1,0,386,0
57,18,2,1,0,0,0,0,0.087719298,10,10,10,0,0,2085,0
45,15,1,0,0,0,1,0,0.044444444,11,11,8,0,0,260,0
128,50,4,1,3,2,0,0,0.1171875,17,13,17,1,1,25,1
38,18,3,0,0,0,0,0,0,11,11,7,1,1,29829,0
36,29,2,0,0,0,0,0,0.027777778,16,16,0,1,0,374,1
49,30,3,0,0,0,0,0,0.142857143,10,10,5,1,0,319,1
63,13,2,3,0,0,0,0,0,7,5,7,0,0,1486,0
68,59,4,7,0,0,0,0,0.088235294,7,7,0,1,0,231,1
51,15,2,5,0,0,0,0,0,7,7,4,0,0,984,0
64,28,2,2,0,0,0,0,0.109375,13,13,11,1,0,1373,1
47,21,3,0,0,0,0,0,0,14,14,7,1,1,0,1
49,27,3,2,0,0,0,0,0.12244898,10,10,5,1,0,303,1
35,26,3,0,0,0,0,0,0,16,16,0,1,1,1031,0
43,18,2,0,0,0,0,0,0,10,10,10,0,0,294,0
229,17,14,0,3,0,0,0,0.213973799,17,9,17,0,0,1515,1
47,13,2,3,0,0,0,0,0,8,6,8,0,1,0,0
22,13,2,0,0,0,0,0,0.045454545,5,5,0,1,0,290,1
79,30,2,3,0,0,0,0,0,9,8,9,1,1,168,0
34,25,2,0,0,0,0,0,0,17,17,0,1,1,8,0
45,12,2,0,0,0,0,0,0,8,4,8,0,1,227,0
27,13,2,0,0,0,0,0,0.111111111,5,5,5,1,0,1933,1
24,16,2,0,0,0,0,0,0,8,8,0,0,0,7,0
31,13,3,0,0,0,0,0,0.322580645,5,3,5,1,0,0,1
117,42,4,0,3,2,0,0,0.162393162,17,13,17,1,0,14,1
30,19,1,1,0,0,0,0,0,8,8,2,1,0,163,1
64,14,2,0,0,4,0,0,0,10,6,10,0,1,2023,0
56,21,3,2,0,0,0,0,0,13,13,10,0,0,827,0
97,17,2,1,1,0,0,0,0,14,14,13,1,0,139,1
66,19,3,0,0,2,0,0,0,11,11,10,1,1,2600,0
36,27,2,0,0,0,0,0,0,19,19,0,1,1,1055,0
72,39,5,2,0,0,0,0,0.055555556,17,9,17,1,1,218,1
89,43,2,1,0,0,0,0,0,39,39,13,1,0,401,1
38,29,2,2,0,0,0,0,0,9,9,0,1,1,587,0
22,14,1,1,0,0,0,0,0,5,5,0,1,1,359,1
47,14,2,1,0,0,0,0,0,10,10,5,0,1,2592,0
27,11,1,0,0,0,0,0,0,7,7,3,1,0,347,1
60,14,2,4,0,0,0,0,0,8,7,8,1,0,271,0
29,21,2,1,0,0,0,0,0,6,6,0,0,1,191,0
30,23,3,0,0,0,0,0,0,12,12,0,1,1,0,0
73,11,1,5,0,0,0,0,0.082191781,10,7,10,1,1,1375,0
30,15,1,1,0,0,0,0,0,11,11,4,1,0,34,0
35,19,2,0,0,0,0,0,0,8,8,4,1,0,481,1
55,13,3,0,0,0,0,0,0,14,9,14,1,0,1,1
103,15,1,1,0,0,0,0,0.223300971,32,11,32,1,1,144,1
100,13,3,5,0,0,0,0,0.09,14,4,14,1,1,257,0
93,17,3,5,0,0,0,0,0,11,5,11,1,0,0,0
36,14,1,1,0,0,0,0,0,10,10,7,1,1,281,0
29,21,3,0,0,0,0,0,0,7,7,0,1,1,138,1
